SKU,QTY,Cost
XXX663740,9.0,70.0
XXX663990IS,1.0,41.82
XXX663991IS,1.0,32.66
XXX663994IS,8.0,16.28
XXX665132,1.0,61.49
XXX665252EUR,2.0,69.01
XXX665407EUR,1.0,123.95
XXX6659,2.0,10.57
XXX6663,1.0,21.923951
XXX6669N,1.0,104.75
XXX6671,1.0,15.04
XXX6673,1.0,19.5
XXX667562,1.0,24.43
XXX6676,1.0,10.04
XXX668936,4.0,10.04
XXX6691,2.0,22.14
XXX669704EUR,1.0,7.7
XXX6700098,2.0,6.44
XXX6700099,2.0,11.05
XXX6712NA,1.0,3.27
XXX6716087,1.0,24.84
XXX67216,1.0,20.68
XXX6723,1.0,25.0
XXX6732,3.0,2.91
XXX6736,1.0,5.76
XXX674-460,1.0,56.45
XXX674000,1.0,10.01
XXX674100,1.0,100.0
XXX674225,3.0,86.25
XXX6746,3.0,2.422355
XXX6749,1.0,5.44
XXX68-00-002,2.0,36.5
XXX6800007,3.0,33.63
XXX68000800AA,4.0,1.58
XXX68000913AA,4.0,1.69053
XXX68001293AA,1.0,4.639447
XXX68001304AA,1.0,18.82
XXX68001551AA,3.0,2.665874
XXX68001558AB,3.0,14.324907
XXX68002448AA,2.0,38.77
XXX68002489AA,2.0,34.88
XXX68002784AA,1.0,12.96
XXX68003697AA,1.0,17.92
XXX68003699AA,1.0,21.28
XXX68003774AA,1.0,23.31
XXX68003778AA,2.0,23.31
XXX68004069AA,1.0,431.59
XXX68004099AA,7.0,38.8111
XXX68004313AA,4.0,0.31
XXX68004828AA,2.0,11.66
XXX68004829AA,2.0,11.66
XXX68013182AC,10.0,44.28
XXX68017182AA,5.0,11.585151
XXX68017937AA,1.0,27.38
XXX680180,10.0,21.6
XXX68018555AA,15.0,5.0107
XXX68020552AA,26.0,15.1141
XXX68021528AA,2.0,38.84
XXX68022107AB,1.0,97.85
XXX68022628AD,1.0,42.17
XXX68022629AD,1.0,42.17
XXX68024410AB,2.0,31.430462
XXX68024891AB,1.0,14.06
XXX68025357AA,46.0,3.44
XXX68025359,1.0,5.0
XXX68027359AA,22.0,11.93
XXX68027583AA,3.0,8.52
XXX68027600AA,79.0,3.77
XXX68027602AA,47.0,3.3
XXX68027603AA,48.0,3.3
XXX68027611AB,1.0,86.52
XXX68027647AA,3.0,3.486198
XXX68028074AA,138.0,8.26
XXX68028437AA,4.0,11.93
XXX68028832,3.0,4.0
XXX68029435AA05,2.0,55.334888
XXX68029521AE,2.0,6.17
XXX68029524AA,2.0,8.838175
XXX68029591AD,2.0,8.64
XXX68029646AB,100.0,1.0554
XXX68029727AA,1.0,12.81
XXX68029848,8.0,5.061392
XXX68029848/41275,9.0,7.15
XXX68029848AA,3.0,29.88
XXX68029848AA-B,5.0,21.87
XXX68029849AB,1.0,29.88
XXX68029889AD,2.0,32.4
XXX68029890AD,2.0,33.31
XXX68029902AC,1.0,223.182695
XXX68029903AC,1.0,223.182695
XXX68029912AE,7.0,61.043956
XXX6803,4.0,6.46
XXX68030654AA,1.0,23.03
XXX68030927AA,26.0,50.7194
XXX68031475AA,4.0,15.0
XXX68031476AA,21.0,13.0
XXX68031477AA,2.0,15.0
XXX68031478AA,13.0,6.68
XXX68031574AA,100.0,8.26
XXX68031593AA,7.0,3.98
XXX68031890AD,2.0,150.845911
XXX680319R,2.0,31.25153
XXX68032203AA,2.0,9.25
XXX68033094AA,1.0,12.14
XXX68033096AA,1.0,14.69
XXX68033745AB,1.0,76.45
XXX68033748AA-PLAST,2.0,300.0
XXX68034270AA,2.0,59.1
XXX68035488AA,26.0,8.04
XXX68036726AB,1.0,15.49
XXX68037063AE,1.0,38.42
XXX680374R,2.0,182.64847
XXX68038055AD,2.0,24.58
XXX68038524AA,1.0,8.76
XXX68039257AB,2.0,4.010855
XXX68039997AB,5.0,20.0
XXX68040206AAP,4.0,3.084362
XXX68040371AA,68.0,2.58
XXX68043989AA,1.0,0.821782
XXX68044317AD,1.0,211.48
XXX68045317AA,9.0,28.1785
XXX68045317AAG,30.0,2.4718
XXX68045469AA,3.0,11.42
XXX68048194AB,15.0,25.55
XXX68048762AC,1.0,69.173287
XXX680508,10.0,24.61
XXX68051638AB,48.0,7.9
XXX68051638AB-B,9.0,1.38
XXX68051639AB-B,19.0,2.3
XXX68052371AA,2.0,12.93
XXX68052376AA,1.0,23.3
XXX68052377AA,1.0,23.3
XXX68052380AA,1.0,36.22
XXX68052381AA,2.0,36.22
XXX68052436AA,2.0,15.65
XXX68052655AA,15.0,2.68
XXX68054677,1.0,14.68
XXX68059644AA,3.0,34.15
XXX68059645AA,3.0,32.58
XXX68059904AD,1.0,280.69
XXX68061353AA,2.0,3.68198
XXX68061369AA,2.0,3.714278
XXX68063781AE,4.0,4.38
XXX68064948AA,4.0,16.6
XXX68065294AA,7.0,70.03
XXX68066180AA,1.0,56.23
XXX68066189AD,4.0,6.84
XXX68067552AJ,1.0,50.91
XXX68068261AA,2.0,2.27
XXX68068746AA,2.0,1.56
XXX68069648AB,15.0,4.95
XXX68069662AB,2.0,46.78
XXX68069671AE,2.0,30.0
XXX68070741AA,1.0,1.63
XXX68071135AB,20.0,2.9
XXX68071235AC,2.0,114.31
XXX68078272AB,1.0,181.824762
XXX68078306AA,3.0,9.0
XXX68078517AE,2.0,44.13
XXX68078861AC,9.0,8.02
XXX68078951AC,2.0,46.51
XXX68079362AA,2.0,20.6
XXX68079589AA,1.0,4.04
XXX68079868AA,50.0,2.58
XXX68080867AA,7.0,31.15
XXX68083081AA,4.0,4.21
XXX68083906AC,2.0,32.77
XXX68084266AB,1.0,152.52
XXX68086127AA,2.0,17.4
XXX68087242AB,1.0,17.19
XXX68088498AB,2.0,60.032399
XXX68088499AB,2.0,60.032399
XXX68089607AA,1.0,89.49
XXX68090430AA,4.0,7.18
XXX68090631AA,3.0,4.96
XXX68091398AA,16.0,2.96
XXX68091399AA,16.0,2.45
XXX68091399AASET,10.0,8.62
XXX68091825AB,2.0,40.186614
XXX68091866AA,1.0,28.24
XXX68092350AA,41.0,8.4041
XXX68092350AB,10.0,38.297622
XXX68092635AA,12.0,1.805319
XXX68093214AA,2.0,4.572241
XXX68093398AA,1.0,23.058246
XXX68093401AA,1.0,3.931476
XXX68093452AA,1.0,12.51
XXX680976,10.0,23.0
XXX68102341AA,1.0,19.49993
XXX68103198AB,1.0,180.984288
XXX68104821AC,1.0,22.45
XXX68105583AA,2.0,49.1
XXX68105583AF,2.0,58.21
XXX68105872ABBOOT,6.0,2.02
XXX68110016-EU,1.0,45.45
XXX68110950AC,3.0,19.42
XXX68120413SET,1.0,11.12
XXX68120415AA,1.0,30.17
XXX68122824AA,2.0,1.46
XXX68127818AA,1.0,8.58
XXX68140000AA,109.0,1.27
XXX68142871AC,12.0,71.3856
XXX68143505AC,1.0,18.63
XXX68144153AA,2.0,7.86
XXX68144160AA,2.0,33.391542
XXX68144161AA,1.0,36.095949
XXX68144206AA,1.0,45.37
XXX68144207AA,2.0,45.11
XXX68144427AB,4.0,17.42
XXX68146247AA,1.0,12.13076
XXX68147110AB,1.0,580.0
XXX68147230AA,6.0,113.63
XXX68147230AAR,6.0,13.49
XXX68147404AA,6.0,2.291854
XXX68147538AA,1.0,13.823038
XXX68147538AB,10.0,21.0103
XXX68147538ABG,17.0,2.4718
XXX68147572AB,5.0,37.769379
XXX68148332AA,6.0,173.88
XXX68148342AA,2.0,21.979943
XXX68148362AA,6.0,6.402225
XXX68148406AA,1.0,47.94
XXX6815,1.0,0.77
XXX68151146AA,1.0,40.31
XXX68157161AB,3.0,24.21
XXX68157610AA,1.0,67.06
XXX68157611AA,1.0,62.89
XXX68158377AA,1.0,12.09
XXX68158432AB,1.0,66.88
XXX68158444AA,53.0,8.4041
XXX68158490AA,2.0,6.44
XXX68158901AB,1.0,180.984288
XXX68160481AC,1.0,172.73
XXX68164876AA,1.0,3.152488
XXX68166067AA,25.0,4.1925
XXX68166698AA,2.0,2.15
XXX68169,2.0,5.63
XXX68184510AAB,28.0,2.11
XXX68185029AA,1.0,123.97
XXX68189934AA,1.0,4.164137
XXX68191349AB,1.0,2.39
XXX68192437AA,8.0,12.58
XXX68193628AA,1.0,45.62
XXX68194930AB,1.0,7.99
XXX68197697AA,1.0,61.98
XXX68210238AE,41.0,3.23
XXX68211173AA,21.0,3.22
XXX68211200AC,1.0,13.61
XXX68211202AB,12.0,35.705507
XXX68211211AA,1.0,18.53
XXX68211440AC,5.0,14.649859
XXX68211659AA,2.0,75.46
XXX682151R,4.0,15.371302
XXX68217305AG,1.0,36.82
XXX68217328AG,1.0,147.9
XXX68217809,2.0,6.14
XXX68217933AA,4.0,1.42
XXX68217935AA,2.0,1.42
XXX68218615AA,1.0,8.78
XXX68219850AA,4.0,1.89
XXX68219851AA,1.0,1.89
XXX68223716AB,21.0,2.15
XXX68223854A,50.0,9.566
XXX68225170AB,2.0,9.81
XXX68225214AA,1.0,0.19
XXX68225298AA,2.0,16.5
XXX68225299AA,2.0,16.5
XXX68225344AA,1.0,29.78
XXX68225344AAK,8.0,27.2
XXX68226180AD,2.0,36.01519
XXX68226709/10B,2.0,7.7
XXX68226709AA,2.0,26.27
XXX68226710AA,1.0,26.98
XXX68229163AA050,1.0,109.204977
XXX68229245AA025,5.0,81.21
XXX68229245AA050,7.0,74.19
XXX68229364AA,10.0,22.266
XXX68229364AAG,18.0,2.4718
XXX68229629AA,2.0,4.523707
XXX68229937AA,3.0,28.77
XXX68232568AA,16.0,7.522222
XXX68232648AC,1.0,202.716456
XXX68233701AA,1.0,52.09
XXX68234327AA,1.0,79.820319
XXX68237102AA,1.0,12.57
XXX68239130AA,3.0,4.46
XXX68239573AA,2.0,127.7
XXX68239720AB,2.0,9.95
XXX68240905AA,1.0,50.42
XXX68246267AB,1.0,78.81
XXX68246463AA,11.0,11.5343
XXX68246489AF,10.0,1.92
XXX68246697AA,19.0,6.29
XXX68246730AA,10.0,6.29
XXX68246731AA,6.0,3.85
XXX68246734AA,9.0,12.86
XXX68246739AA,10.0,12.86
XXX6824673AA,18.0,2.27
XXX6824673AA-B,35.0,1.81
XXX68246750AA-B,19.0,1.92
XXX68246753AA-B,20.0,1.92
XXX68246927AA,2.0,19.46
XXX68247126AA,8.0,7.28
XXX68248000AA,9.0,3.3
XXX68248007AA,2.0,20.52
XXX68249511AB,1.0,219.29
XXX68249842AA,2.0,9.48137
XXX68251376AA,2.0,9.87
XXX68251384AA,2.0,9.87
XXX68251534AC,1.0,155.12939
XXX68251534CC,1.0,13.444547
XXX68252670AA,1.0,69.94
XXX68253406AC,2.0,7.41
XXX68253457AA,48.0,7.1188
XXX68253514AA,28.0,7.1188
XXX68254603AA,2.0,13.49
XXX68255514AA,1.0,13.93
XXX68256590AA,2.0,4.29
XXX68256976AA,1.0,107.07
XXX68257232AA,10.0,6.17
XXX68257420/2SET,6.0,140.8944
XXX68258745AB,1.0,39.26
XXX68259567AA,1.0,84.37
XXX68259697AD,1.0,10.998982
XXX68260206AC,1.0,11.069067
XXX68260443AASET,9.0,4.8
XXX68260466AB,20.0,2.66
XXX68263733AA,20.0,22.0
XXX68266725AB,1.0,24.0
XXX68271570AA,1.0,124.72
XXX68271842AA,1.0,17.533487
XXX68275133AA,1.0,13.44
XXX68275906AB,1.0,14.7
XXX68275907AB,2.0,14.7
XXX68282328AA,5.0,18.11
XXX68282329AA,2.0,18.11
XXX68282728AB,2.0,98.54
XXX68282729AB,3.0,98.54
XXX68285295AA,20.0,7.0
XXX68285295AA-B,20.0,1.32
XXX68291617AB,5.0,13.31
XXX68291856AA,1.0,10.65
XXX68292929AD,1.0,26.562026
XXX68293049AA,2.0,5.55
XXX68293181AB,1.0,106.46
XXX68294008AA,1.0,57.78
XXX68294009AA,1.0,57.78
XXX68294899AA,4.0,2.866419
XXX68294938AA,1.0,41.87
XXX68307197AB,1.0,11.21
XXX68312706AA,1.0,68.350249
XXX68318011AC,6.0,3.52
XXX68318140AA,17.0,2.79
XXX68319704AF,2.0,90.74
XXX68319960AE,2.0,104.66
XXX68319963AE,1.0,94.41
XXX68322700AA,4.0,2.52006
XXX68323530AA,2.0,60.99
XXX68323531AA,2.0,60.99
XXX68329323AA,2.0,1.220938
XXX68335268AA,2.0,12.01
XXX68335623AC,10.0,2.16
XXX68335627AC,5.0,2.232861
XXX68335628AC,10.0,2.16
XXX68335745AB,1.0,92.18
XXX68349566AB,1.0,9.26
XXX68349583AA,2.0,3.975876
XXX68367480AC,1.0,113.49
XXX68377138AC,1.0,93.3
XXX6838,1.0,32.44
XXX68388819AA-1,20.0,5.55
XXX68388819AA-2,20.0,5.77
XXX68394134AA,1.0,5.5
XXX68398739AA,1.0,6.0
XXX68400358AA,2.0,9.0
XXX684011,1.0,22.45
XXX68401227AA,1.0,6.0
XXX684013,3.0,11.29
XXX684017,4.0,10.01
XXX68402079AC,1.0,90.23
XXX684028,2.0,6.36
XXX684032,2.0,6.36
XXX68404404AB,1.0,31.49
XXX684048,4.0,6.83
XXX68406048AA,3.0,4.64
XXX684063,3.0,7.5
XXX68406537AA,4.0,6.6
XXX68418876AB,2.0,41.39
XXX68424431AA,5.0,2.15
XXX68440380AA,20.0,6.11
XXX68440381AA,20.0,6.11
XXX68442508AA,1.0,45.36
XXX68443445AC,1.0,426.4
XXX68443476AA,1.0,16.38
XXX68443576AA,1.0,63.69
XXX68455224AA,2.0,20.77
XXX68455225AA,2.0,20.77
XXX68475600AA,1.0,93.99
XXX68487EUR,1.0,25.81
XXX68492577AC,4.0,72.4238
XXX68507598AA,2.0,10.87
XXX685226185AA,8.0,0.9
XXX68531081AA,2.0,8.377039
XXX68595222AA,1.0,73.727168
XXX6862,2.0,13.33
XXX68632534AA,1.0,81.759609
XXX68679,1.0,209.17
XXX6880,1.0,18.28
XXX6889,1.0,28.476173
XXX689117,1.0,37.02
XXX6892,1.0,36.65
XXX6904,1.0,69.35
XXX6906,1.0,18.28
XXX6906-00-8135007P,1.0,210.03
XXX690758,75.0,5.0
XXX6916,1.0,21.89374
XXX6922,2.0,27.228398
XXX696324,1.0,56.67
XXX697309,1.0,294.15
XXX697500,1.0,109.61
XXX698410,1.0,101.49
XXX698411,1.0,101.49
XXX6C3Z-17566-A,1.0,262.32
XXX6DZ07RXFAB,1.0,13.418333
XXX6E7Z9A332A,2.0,57.14
XXX6G9Z5415A,2.0,1.43
XXX6K0422154XEUR,1.0,81.14
XXX6L2Z5A649AEB,1.0,7.15
XXX6PK1100EUR,1.0,8.97
XXX6PK1513EUR,1.0,16.38
XXX6PK1830,1.0,9.3
XXX6PK2385,1.0,9.65
XXX6PK2478,1.0,31.71
XXX6PK2585EUR,1.0,24.19
XXX6PK2615,1.0,15.8
XXX6UZ25RXFAA,4.0,15.39
XXX6WR86XXXAA,1.0,18.02
XXX700005EUR,1.0,49.23
XXX700010,4.0,18.95
XXX700011,1.0,0.0
XXX700012,4.0,18.73
XXX700027,1.0,21.4
XXX700031,2.0,32.66
XXX700069,1.0,20.75
XXX700070,4.0,28.7686
XXX700071,2.0,31.2561
XXX700092,2.0,39.44
XXX700097,1.0,19.62
XXX700101,1.0,23.93
XXX700109,2.0,23.38
XXX700154,1.0,43.78
XXX700164,2.0,21.92
XXX700168,6.0,33.28
XXX700194,1.0,20.87
XXX700203,3.0,20.98
XXX700216,1.0,28.22
XXX700234,2.0,23.52
XXX700245,1.0,33.37
XXX700252,4.0,24.16
XXX700255,2.0,39.84
XXX700267,1.0,24.99
XXX700274,1.0,40.57
XXX700293,2.0,36.42
XXX700977,1.0,11.84
XXX7013,24.0,1.4
XXX70149,2.0,0.4
XXX702001,1.0,9.36
XXX7025,3.0,13.57
XXX7027,5.0,8.86
XXX7028100,4.0,15.57
XXX702993,1.0,12.89
XXX703,3.0,15.435576
XXX7031,117.0,0.75
XXX703268,4.0,3.16
XXX703270,1.0,6.08
XXX7043100,2.0,24.58
XXX70561,1.0,1.14
XXX705907,2.0,16.94
XXX70696,3.0,3.76
XXX70720,1.0,1.59
XXX70721,3.0,0.81
XXX70725,1.0,3.37
XXX708203,1.0,67.52
XXX70978,2.0,0.38
XXX7099,2.0,8.19
XXX710043,1.0,3.8
XXX710044,1.0,0.57
XXX710045,1.0,3.75
XXX710056,30.0,0.9
XXX710058,4.0,1.46
XXX710062,1.0,1.98
XXX710067,2.0,0.95
XXX710068,14.0,2.36
XXX710096,1.0,2.03
XXX710202,1.0,7.376726
XXX710204,1.0,5.05
XXX710237,1.0,12.43
XXX710241,3.0,1.6
XXX710258,1.0,15.91
XXX710261,1.0,2.21
XXX710263,1.0,4.88
XXX710281,1.0,9.3
XXX710305051001,1.0,47.4
XXX710319,1.0,1.84
XXX710403,4.0,2.992
XXX710428,2.0,6.67
XXX710429,2.0,4.49
XXX710447,1.0,5.74
XXX710461,5.0,8.0
XXX710469,42.0,0.5
XXX710472,6.0,3.46
XXX710474,3.0,5.55
XXX710475,4.0,4.57
XXX710476,6.0,6.68
XXX710480,2.0,10.25
XXX710481,9.0,5.75
XXX710482,1.0,10.5
XXX710489,9.0,4.05
XXX710491,3.0,7.01
XXX710495,1.0,14.1
XXX710497,2.0,11.34449
XXX710498,8.0,3.81
XXX710506,6.0,3.54
XXX710532,2.0,9.03
XXX710535,1.0,2.1
XXX710536,1.0,8.81
XXX710546,2.0,5.32
XXX710547,2.0,7.12
XXX710548,6.0,6.49
XXX710557,2.0,2.77
XXX710558,1.0,8.54
XXX710561,2.0,7.53
XXX710564,2.0,20.21
XXX710583,2.0,5.41
XXX710590,2.0,6.28
XXX710597,1.0,4.11
XXX710598,4.0,7.36
XXX710613,2.0,2.67
XXX710625,2.0,1.41
XXX710628,2.0,2.1
XXX710632,4.0,3.53
XXX710633,2.0,6.35
XXX710634,2.0,3.24
XXX710640,1.0,8.11
XXX710646,2.0,2.57
XXX710647,2.0,5.42
XXX710648,6.0,6.26
XXX710654,1.0,9.42
XXX710660,1.0,25.32
XXX710663,1.0,10.31
XXX710683,2.0,5.24
XXX710684,2.0,7.29
XXX710686,2.0,5.24
XXX710688,2.0,8.12
XXX710689,2.0,1.71
XXX710692,1.0,10.56
XXX710693,1.0,15.04
XXX710694,1.0,9.35
XXX710705,1.0,2.69
XXX710706,2.0,9.3
XXX710709,1.0,5.89
XXX710712,1.0,5.35
XXX710753,2.0,0.8
XXX710754,2.0,4.33
XXX710769,1.0,5.24
XXX710771,1.0,9.73
XXX710797,4.0,8.01
XXX710830,1.0,5.66
XXX710835,2.0,5.8
XXX710836,2.0,7.26
XXX710839,2.0,11.16
XXX710863,2.0,5.68
XXX710867,1.0,2.13
XXX710920,1.0,28.77
XXX710923,2.0,4.06
XXX710928,3.0,3.587
XXX710937,2.0,5.49
XXX710950,1.0,20.58
XXX710953,1.0,10.58
XXX710989,2.0,3.17
XXX710994,2.0,7.36
XXX710995,3.0,21.25
XXX710998,3.0,4.87
XXX711050,2.0,3.98
XXX711055,1.0,3.41
XXX711109,2.0,8.78
XXX711205,4.0,2.84
XXX71128,6.0,29.299718
XXX711352000,1.0,1.41
XXX711386600,1.0,5.29
XXX71146,1.0,23.217401
XXX711468400,1.0,2.35
XXX711504,34.0,1.95
XXX7119903995EUR,1.0,7.23
XXX7120115A1,1.0,78.77
XXX712692,2.0,8.34
XXX7127109N,1.0,75.47
XXX71281,2.0,2.45
XXX71282,1.0,16.829812
XXX713103,3.0,7.77
XXX71321,1.0,12.82
XXX713610760EUR,2.0,40.68
XXX71377,25.0,16.488793
XXX713771300,5.0,2.33
XXX714503,1.0,3.64
XXX714569,2.0,4.24
XXX714654,3.0,3.47
XXX714655,1.0,1.42
XXX714675,6.0,3.53
XXX7153,2.0,14.71
XXX71565,2.0,0.44
XXX71572,9.0,21.71
XXX71577,12.0,13.65
XXX71578,1.0,29.0
XXX71592,9.0,21.63
XXX71736717,1.0,23.27
XXX71763,2.0,13.98
XXX71775824,5.0,5.05
XXX71809,1.0,55.39
XXX71810,1.0,55.39
XXX71822,2.0,62.15
XXX71826,3.0,13.75
XXX71830,1.0,3.12
XXX71863,1.0,14.49
XXX71897,1.0,34.27
XXX71939,2.0,30.46
XXX7194,2.0,7.88
XXX71964,10.0,19.62
XXX72-4226,2.0,6.24
XXX72130,6.0,22.449723
XXX721V,1.0,54.3
XXX7220,1.0,11.82
XXX722006,2.0,33.04908
XXX722034,2.0,50.63
XXX722080,3.0,7.63
XXX72236,1.0,1.0
XXX72237,1.0,1.0
XXX7224,2.0,22.45
XXX72248L,2.0,25.97
XXX72248R,10.0,17.143124
XXX7235428,1.0,58.365484
XXX72367,7.0,28.18
XXX72368,10.0,27.42
XXX72368ST,1.0,72.45
XXX72401,17.0,14.172171
XXX72435,3.0,0.52
XXX72509,4.0,25.96
XXX72510,8.0,24.349327
XXX72546,1.0,322.39
XXX7260081,3.0,13.930682
XXX7260082,3.0,13.996637
XXX7261,2.0,14.88
XXX72673,1.0,7.8
XXX72770,1.0,6.78
XXX72899,2.0,43.87
XXX72928,10.0,0.98
XXX72930,1.0,66.16
XXX72931,1.0,77.42
XXX7304,8.0,2.94
XXX731-2138,1.0,79.14
XXX7310125,2.0,78.86
XXX7315,1.0,5.28
XXX7320105,1.0,43.79
XXX73247,2.0,49.12
XXX7324K,1.0,4.56
XXX7346,6.0,3.0
XXX735603082,1.0,30.108427
XXX7360,2.0,10.74
XXX7365K,1.0,6.35
XXX7385MA,1.0,22.0
XXX7390,1.0,5.6
XXX740375,1.0,16.23
XXX740690,1.0,16.81
XXX740691,1.0,16.81
XXX741130,1.0,32.55
XXX741374,1.0,22.19
XXX741375,1.0,20.41
XXX741442,1.0,68.877085
XXX741443,1.0,68.877085
XXX741551,1.0,24.65
XXX741644,4.0,25.84
XXX741645,3.0,32.85
XXX741824,2.0,24.89
XXX741890,1.0,49.24
XXX7424,1.0,15.0
XXX74346,1.0,7.55
XXX7440,24.0,0.83
XXX74406,2.0,4.83
XXX7440XP,1.0,6.88
XXX7448,1.0,16.76
XXX7450083,3.0,22.646452
XXX7457N,1.0,11.14
XXX74603,1.0,21.01
XXX74621,1.0,34.45
XXX746259,1.0,25.641283
XXX746263,1.0,27.68
XXX746264,1.0,32.29
XXX746321,1.0,3.83
XXX7473,2.0,7.0
XXX748228,2.0,42.353254
XXX748539,2.0,28.75
XXX74856,1.0,25.31
XXX748572,1.0,79.25
XXX749220,1.0,29.19
XXX7497,1.0,6.73
XXX74CP,1.0,0.74
XXX750052,4.0,10.040622
XXX7501,1.0,11.837933
XXX7502,6.0,8.32
XXX7507,6.0,5.16
XXX7508,1.0,16.73
XXX751097,1.0,61.77
XXX751272,1.0,87.65
XXX751273,1.0,83.87
XXX7513,15.0,7.39722
XXX751724,1.0,48.942992
XXX7521,1.0,19.4
XXX7526,4.0,0.0
XXX753163,1.0,192.3
XXX7533,2.0,8.96
XXX7535,1.0,14.67
XXX7541,2.0,13.493078
XXX7545,2.0,9.0
XXX7570,10.0,5.78
XXX7577,4.0,9.59
XXX7581,12.0,9.48
XXX7587,1.0,8.91
XXX759037,1.0,2.65
XXX7594,8.0,8.32
XXX7595,12.0,10.123125
XXX75W140,23.0,5.71
XXX75W140MAX6PLUS1L,3.0,7.73
XXX75W851L,3.0,9.65
XXX760015,1.0,2.78
XXX7629,1.0,9.29
XXX7631485002S,1.0,16.74
XXX7645,1.0,13.864772
XXX7648,2.0,10.25
XXX7652,4.0,7.06
XXX7654,2.0,9.77
XXX7654/41200,1.0,5.72
XXX7660,1.0,17.65
XXX76650,10.0,9.85
XXX7673,2.0,17.028288
XXX76787,1.0,53.79
XXX7682,4.0,8.259258
XXX76882,2.0,6.61
XXX76899,1.0,11.67
XXX7690,4.0,14.87
XXX7696,13.0,6.66
XXX7698,21.0,3.285
XXX7698K,8.0,5.061155
XXX7698REPSET,4.0,5.104841
XXX77005000,1.0,18.1
XXX7703,11.0,10.19
XXX7710,15.0,3.792412
XXX7710SET,21.0,4.264538
XXX7710SETF,1.0,13.41
XXX77163,1.0,21.6
XXX7718,9.0,4.706263
XXX77187CD1,1.0,4.77
XXX7718SET,2.0,10.33
XXX77199,1.0,6.61
XXX77261,1.0,5.77
XXX773,1.0,3.93
XXX7733,1.0,14.46
XXX7733PT2,12.0,9.42
XXX77367213,3.0,10.71
XXX77367417,1.0,10.51
XXX7771611N,1.0,124.8
XXX7792,3.0,6.89
XXX7794,8.0,5.07
XXX77966AH,1.0,29.83911
XXX7801,7.0,6.5
XXX780257,4.0,15.080193
XXX780321565EUR,1.0,11.86
XXX780542,10.0,14.25
XXX7807531,1.0,42.015723
XXX7807704,2.0,37.91
XXX780821616,1.0,64.43
XXX780868R,10.0,20.95
XXX7809,5.0,7.11
XXX7813,11.0,6.28
XXX7814,5.0,7.98
XXX7815,9.0,5.0
XXX7817,8.0,6.27
XXX7818,2.0,5.463458
XXX7821,4.0,5.09
XXX7822,6.0,4.613069
XXX7823,6.0,5.88
XXX7824,1.0,8.22
XXX782497R,1.0,58.92
XXX7825,3.0,7.82
XXX7835,10.0,5.044089
XXX7835/15072,2.0,5.01
XXX7836,4.0,7.01
XXX7841746,1.0,79.25
XXX7842,2.0,6.0
XXX7848,2.0,4.56
XXX7848/7869,6.0,4.58
XXX7851,1.0,41.32
XXX7854,8.0,5.8
XXX7857,8.0,4.49
XXX7858,6.0,6.290549
XXX7859,14.0,2.421785
XXX7859SET,12.0,6.668202
XXX7861,1.0,43.16
XXX7862,8.0,3.984015
XXX7862SET,1.0,7.281
XXX7864,4.0,8.84
XXX7865,20.0,3.86
XXX7869,1.0,4.3
XXX7871,2.0,6.0
XXX7873,14.0,8.3849
XXX7874,15.0,5.32
XXX7874S,8.0,8.3849
XXX7876,4.0,6.6
XXX7876/41267,4.0,8.26
XXX7876SET,6.0,6.36
XXX7877,10.0,2.41
XXX7881,1.0,22.14
XXX7892,7.0,3.17
XXX7895,6.0,4.8
XXX7897,11.0,6.12
XXX7898,10.0,6.12
XXX7902,2.0,4.6
XXX7907,2.0,4.49
XXX7910,2.0,14.36
XXX7912,3.0,8.972366
XXX7924,19.0,4.27
XXX7927,1.0,2.33
XXX7929,2.0,7.46
XXX79320,1.0,13.33
XXX7935,1.0,16.84
XXX7940,7.0,2.76
XXX7962,2.0,11.21
XXX7963,2.0,3.01
XXX7964,9.0,3.65
XXX7973,2.0,12.0
XXX7983,16.0,3.22
XXX7989,8.0,6.39
XXX7990,2.0,6.441988
XXX7996,2.0,7.81
XXX7E5Z4B425B,1.0,2.66
XXX7PK2035,2.0,7.091861
XXX7PK2238,1.0,19.33
XXX7PK2265,2.0,7.419549
XXX80002,9.0,27.68
XXX80011,2.0,26.8
XXX80021,4.0,20.272521
XXX800413,6.0,2.22
XXX800414,5.0,3.0
XXX80047,1.0,5.66
XXX800531,2.0,7.925763
XXX800723,1.0,21.25
XXX800724,2.0,13.56
XXX80106EUR,1.0,46.0
XXX8012620,1.0,164.44
XXX801707,1.0,18.53
XXX80171,1.0,9.04
XXX8018555B,1.0,3.4
XXX801969,2.0,17.06
XXX80279,1.0,12.66
XXX80284,1.0,20.85
XXX80290,1.0,5.88
XXX80307,2.0,14.61
XXX80545,6.0,12.01
XXX805462,2.0,10.68
XXX80607,11.0,7.44
XXX80608,19.0,7.44
XXX80617,1.0,30.73
XXX80618,1.0,13.8
XXX80871,5.0,19.5
XXX80919,1.0,74.72
XXX80974,2.0,23.51
XXX80W-90,1.0,2.43
XXX80W90SPEC,11.0,4.14
XXX81032,1.0,62.33
XXX81050,4.0,3.85
XXX81056,1.0,7.45
XXX81057,2.0,4.91
XXX81058,1.0,4.92
XXX811041500,1.0,25.88
XXX81126,2.0,58.31
XXX811929910EUR,2.0,2.87
XXX81242,2.0,25.29
XXX8126500,3.0,7.96
XXX813602700,1.0,17.3
XXX81399,1.0,73.04
